cuit,inclusion
30636844582,0
30637578339,0
30637970042,0
30638914308,0
30639010569,0
30639027453,0
30639280280,0
30639331853,0
30639360470,0
30639371499,0
30639453282,0
30639505150,0
30639505398,0
30639506076,0
30639652382,0
30639716194,0
30639945975,0
30642758957,0
30642793612,0
30643169742,0
30643667572,0
30643921851,0
30644142341,0
30644696614,0
30645087204,0
30647889065,0
30648209416,0
30648647324,0
30649051328,0
30649117280,0
30649342551,0
30649394896,0
30649401620,0
30649402236,0
30649402856,0
30649585942,0
30649789092,0
30649806922,0
30649879903,0
30650085880,0
30650455521,0
30650561674,0
30650734986,0
30651324056,0
30651885694,0
30652228212,0
30652487080,0
30652993865,0
30653935451,0
30654093985,0
30654106378,0
30654117159,0
30654121903,0
30654546955,0
30655342946,0
30656135006,0
30656279784,0
30656291652,0
30656370781,0
30656371397,0
30656371605,0
30656441557,0
30656718214,0
30656747834,0
30656949836,0
30657006137,0
30657210761,0
30657210907,0
30657429410,0
30657627212,0
30657731761,0
30657860847,0
30658627283,0
30658627429,0
30658674710,0
30658679690,0
30658680095,0
30658756989,0
30658765090,0
30658803049,0
30658803731,0
30658903051,0
30659039822,0
30659227459,0
30659376802,0
30659408402,0
30659563068,0
30659666428,0
30659908073,0
30660030324,0
30660030499,0
30660195056,0
30660387958,0
30660408602,0
30660642397,0
30660738483,0
30661797998,0
30663155977,0
30663198412,0
30668042844,0
30668042917,0
30668043212,0
30668044138,0
30668044200,0
30668044375,0
30668044685,0
30668044758,0
30668044995,0
30668045126,0
30668045746,0
30668045819,0
30668046041,0
30668046114,0
30668046289,0
30668046351,0
30668046971,0
30668047102,0
30668047412,0
30668049946,0
30668065011,0
30668066174,0
30668066247,0
30668070236,0
30668070619,0
30668077710,0
30668102901,0
30668105668,0
30668108705,0
30668112931,0
30668119030,0
30668353033,0
30668356628,0
30668550467,0
30668556953,0
30668675006,0
30668676541,0
30668685273,0
30668687187,0
30668692474,0
30668755816,0
30668760100,0
30668761719,0
30668848245,0
30668848628,0
30668975034,0
30669245110,0
30669245668,0
30669647200,0
30669756638,0
30669766110,0
30669838111,0
30669841732,0
30670040417,0
30670041715,0
30670042320,0
30670042495,0
30670043629,0
30670044471,0
30670064987,0
30670085240,0
30670148137,0
30670167107,0
30670191911,0
30670192217,0
30670194988,0
30670195666,0
30670196891,0
30670214024,0
30670222523,0
30670226723,0
30670287315,0
30670287625,0
30670334615,0
30670335778,0
30670341433,0
30670346486,0
30670349760,0
30670352214,0
30670352524,0
30670438518,0
30670442051,0
30670490021,0
30670490714,0
30670494159,0
30670499894,0
30670509210,0
30670509768,0
30671342875,0
30671379892,0
30671438341,0
30671444791,0
30671444864,0
30671446220,0
30671446840,0
30671448517,0
30671448754,0
30671449122,0
30671450074,0
30671450694,0
30671450902,0
30671451062,0
30671451372,0
30671451992,0
30671452433,0
30671453286,0
30671454967,0
30671455025,0
30671459845,0
30671461238,0
30671463214,0
30671463389,0
30671473937,0
30671477134,0
30671479048,0
30671481050,0
30671481506,0
30671482669,0
30671482804,0
30671483347,0
30671484025,0
30671484882,0
30671485250,0
30671486621,0
30671487474,0
30671487857,0
30671488225,0
30671488462,0
30671490858,0
30671494500,0
30671497194,0
30671499626,0
30671500039,0
30671500411,0
30671502325,0
30671503798,0
30671509044,0
30671509117,0
30671509591,0
30671511294,0
30671513726,0
30671515184,0
30671516865,0
30671524434,0
30671527409,0
30671549208,0
30671602710,0
30671649903,0
30671685721,0
30671686027,0
30671693600,0
30671727599,0
30671837394,0
30671839443,0
30671839680,0
30671839990,0
30671840603,0
30671841219,0
30671841766,0
30671842991,0
30671843122,0
30671845966,0
30671849473,0
30671882535,0
30671884759,0
30671895777,0
30671898369,0
30671916421,0
30671921719,0
30672042433,0
30672055438,0
30672155203,0
30672208099,0
30672339150,0
30672353552,0
30672370473,0
30672390679,0
30672393953,0
30672400232,0
30672411560,0
30672414608,0
30672426614,0
30672427777,0
30672432061,0
30672432754,0
30672535049,0
30672640896,0
30672734769,0
30672736435,0
30672736508,0
30672737733,0
30672737970,0
30672738039,0
30672753283,0
30672762916,0
30672763211,0
30672843649,0
30672852206,0
30672856333,0
30672864387,0
30672873181,0
30672874315,0
30672911822,0
30672936450,0
30673030870,0
30673038960,0
30673046467,0
30673046602,0
30673047900,0
30673050901,0
30673052815,0
30673053285,0
30673055024,0
30673056705,0
30673056942,0
30673057000,0
30673057175,0
30673057248,0
30673057310,0
30673057485,0
30673057558,0
30673057620,0
30673057795,0
30673058929,0
30673062608,0
30673063078,0
30673063450,0
30673064139,0
30673064201,0
30673064376,0
30673064996,0
30673065674,0
30673094127,0
30673118840,0
30673129869,0
30673134609,0
30673137675,0
30673137985,0
30673145864,0
30673308690,0
30673342058,0
30673343429,0
30673347629,0
30673360102,0
30673361192,0
30673361338,0
30673361958,0
30673362253,0
30673362326,0
30673363624,0
30673364612,0
30673369592,0
30673371295,0
30673384052,0
30673438691,0
30673439515,0
30673440777,0
30673451795,0
30673457289,0
30673459265,0
30673459400,0
30673463874,0
30673464935,0
30673465613,0
30673475880,0
30673478472,0
30673479150,0
30673479460,0
30673479533,0
30673492874,0
30673634652,0
30673637864,0
30673639603,0
30673656524,0
30673656699,0
30673687365,0
30673736021,0
30673851807,0
30673863058,0
30673874386,0
30673882575,0
30673973619,0
30674140335,0
30674141498,0
30674151809,0
30674243312,0
30674245463,0
30674273238,0
30674277748,0
30674278043,0
30674278973,0
30674279589,0
30674280439,0
30674280501,0
30674282725,0
30674284019,0
30674284256,0
30674284639,0
30674284876,0
30674285317,0
30674286097,0
30674287220,0
30674287603,0
30674288529,0
30674289207,0
30674289827,0
30674293816,0
30674298559,0
30674299474,0
30674309275,0
30674313574,0
30674314635,0
30674319750,0
30674320082,0
30674321216,0
30674323057,0
30674323812,0
30674331246,0
30674336671,0
30674337422,0
30674338038,0
30674338895,0
30674343252,0
30674353800,0
30674354343,0
30674354890,0
30674354963,0
30674355404,0
30674364373,0
30674369944,0
30674374239,0
30674391087,0
30674453430,0
30674557198,0
30674557953,0
30674619851,0
30674640907,0
30674641067,0
30674648789,0
30674743501,0
30674747639,0
30674756298,0
30674767141,0
30674767214,0
30674767699,0
30674771998,0
30674777007,0
30674784755,0
30675048939,0
30675050011,0
30675050186,0
30675050259,0
30675050496,0
30675051247,0
30675070217,0
30675070764,0
30675071825,0
30675074727,0
30675075197,0
30675075715,0
30675076185,0
30675078617,0
30675081162,0
30675082533,0
30675083076,0
30675083459,0
30675085362,0
30675087349,0
30675110170,0
30675120346,0
30675131291,0
30675243383,0
30675245815,0
30675263651,0
30675264194,0
30675265948,0
30675266170,0
30675266243,0
30675266316,0
30675266480,0
30675266553,0
30675266626,0
30675266790,0
30675266936,0
30675267096,0
30675267169,0
30675267231,0
30675267304,0
30675267541,0
30675267789,0
30675267851,0
30675268084,0
30675268157,0
30675268394,0
30675269145,0
30675269218,0
30675269528,0
30675269838,0
30675271913,0
30675277644,0
30675280408,0
30675304811,0
30675426798,0
30675634382,0
30676391882,0
30676425531,0
30676883335,0
30677154647,0
30677165428,0
30677515968,0
30677596135,0
30677889965,0
30677965408,0
30678020032,0
30678356235,0
30678357606,0
30678358904,0
30678365277,0
30678376058,0
30678388064,0
30678406984,0
30678407662,0
30678660635,0
30678677384,0
30678712678,0
30679805211,0
30679935522,0
30679935697,0
30680025254,0
30680026315,0
30680549083,0
30680975678,0
30680975740,0
30681021880,0
30681101213,0
30681127905,0
30681278334,0
30681298394,0
30681329079,0
30681671109,0
30681728577,0
30681978549,0
30682249613,0
30682252541,0
30682255443,0
30682273352,0
30682273425,0
30682273662,0
30682304967,0
30683120606,0
30683237988,0
30683239581,0
30683242272,0
30683251077,0
30683263156,0
30684340278,0
30684345776,0
30684347825,0
30684356247,0
30684411043,0
30684421766,0
30684451991,0
30684453730,0
30684600350,0
30684640204,0
30684660647,0
30685335642,0
30685358677,0
30685654020,0
30685654268,0
30685655183,0
30685656481,0
30685656627,0
30685656937,0
30685657232,0
30685657305,0
30685657925,0
30685658085,0
30685658220,0
30685658395,0
30685658530,0
30685658840,0
30685658913,0
30685659073,0
30685659146,0
30685659219,0
30685659766,0
30685659839,0
30685661221,0
30685662457,0
30685663372,0
30685668560,0
30685670026,0
30685678426,0
30685680439,0
30685680501,0
30685680676,0
30685680749,0
30685681044,0
30685681354,0
30685681737,0
30685682415,0
30685682652,0
30685683713,0
30685704397,0
30685720155,0
30686072017,0
30686318865,0
30686713160,0
30687346846,0
30687349055,0
30687360482,0
30687361306,0
30687572722,0
30687604012,0
30687833968,0
30687838463,0
30687866610,0
30687899810,0
30687954099,0
30688006178,0
30688150198,0
30689303273,0
30689305187,0
30689324467,0
30689331048,0
30689774144,0
30690278355,0
30690457322,0
30690479741,0
30690644963,0
30691264714,0
30691791471,0
30691811995,0
30691837757,0
30691840685,0
30692299031,0
30692431819,0
30692777596,0
30692789985,0
30692798542,0
30692813878,0
30692951375,0
30693476166,0
30693561953,0
30693564855,0
30693573277,0
30693579070,0
30693585356,0
30693957210,0
30694708060,0
30694714419,0
30697156913,0
30697896526,0
30698042369,0
30698078916,0
30699252766,0
30699548630,0
30699677333,0
30699678631,0
30699793651,0
30699881038,0
30701353729,0
30701370887,0
30702344510,0
30702533992,0
30703376793,0
30703653932,0
30703659043,0
30705138776,0
30707031596,0
30707040161,0
30707123652,0
30707128972,0
30707141553,0
30707159339,0
30707169830,0
30707216405,0
30707299815,0
30707324895,0
30707325220,0
30707341358,0
30707351027,0
30707352473,0
30707377972,0
30707384030,0
30707390219,0
30707423761,0
30707425187,0
30707425217,0
30707425233,0
30707452958,0
30707491333,0
30707517634,0
30707518576,0
30707518991,0
30707519009,0
30707519041,0
30707519084,0
30707519319,0
30707519327,0
30707519386,0
30707519424,0
30707534431,0
30707541853,0
30707544240,0
30707631208,0
30707677879,0
30707730370,0
30707767967,0
30707851739,0
30707853391,0
30707853715,0
30707863923,0
30707898204,0
30707903666,0
30707905219,0
30707930868,0
30707931600,0
30707934553,0
30707937137,0
30707994998,0
30707997474,0
30708045973,0
30708047364,0
30708110112,0
30708128836,0
30708148470,0
30708187123,0
30708283181,0
30708287608,0
30708288558,0
30708294388,0
30708298634,0
30708317329,0
30708333855,0
30708363428,0
30708388358,0
30708404264,0
30708404299,0
30708485701,0
30708492201,0
30708518154,0
30708599561,0
30708630019,0
30708634464,0
30708634529,0
30708659777,0
30708679840,0
30708720859,0
30708730803,0
30708775319,0
30708784040,0
30708797479,0
30708799536,0
30708872365,0
30708880368,0
30708891653,0
30708903775,0
30708906154,0
30708906294,0
30708915781,0
30708919345,0
30708925892,0
30709002801,0
30709021156,0
30709027901,0
30709044040,0
30709049921,0
30709077135,0
30709087025,0
30709087106,0
30709110078,0
30709113174,0
30709146803,0
30709147249,0
30709148814,0
30709151068,0
30709162329,0
30709162671,0
30709164003,0
30709164135,0
30709164186,0
30709164194,0
30709164224,0
30709172243,0
30709180874,0
30709184195,0
30709184586,0
30709189626,0
30709200441,0
30709200468,0
30709204617,0
30709205680,0
30709206008,0
30709217468,0
30709217484,0
30709237191,0
30709237256,0
30709240249,0
30709244449,0
30709245224,0
30709253987,0
30709264415,0
30709276138,0
30709294020,0
30709295485,0
30709297089,0
30709297194,0
30709310867,0
30709314706,0
30709323942,0
30709329800,0
30709330639,0
30709331783,0
30709333816,0
30709334820,0
30709337811,0
30709344168,0
30709353876,0
30709361364,0
30709362379,0
30709375152,0
30709429945,0
30709437751,0
30709462993,0
30709473987,0
30709478555,0
30709482927,0
30709489352,0
30709492353,0
30709492361,0
30709492671,0
30709501352,0
30709506656,0
30709511382,0
30709520438,0
30709525413,0
30709541230,0
30709552925,0
30709565687,0
30709569585,0
30709571245,0
30709572233,0
30709584614,0
30709592536,0
30709594318,0
30709612170,0
30709622389,0
30709632961,0
30709634069,0
30709635553,0
30709655899,0
30709659193,0
30709659665,0
30709661392,0
30709668923,0
30709668974,0
30709675369,0
30709676780,0
30709683582,0
30709686220,0
30709687375,0
30709690376,0
30709692875,0
30709694053,0
30709695696,0
30709699292,0
30709709964,0
30709726222,0
30709745421,0
30709748137,0
30709752304,0
30709753602,0
30709764256,0
30709770345,0
30709781967,0
30709829773,0
30709835587,0
30709842672,0
30709843539,0
30709843555,0
30709844748,0
30709865982,0
30709876801,0
30709890928,0
30709912786,0
30709914673,0
30709933287,0
30709936065,0
30709949744,0
30709949817,0
30709960616,0
30709969710,0
30709974668,0
30710004931,0
30710014635,0
30710035713,0
30710060491,0
30710087268,0
30710100140,0
30710106963,0
30710119267,0
30710121741,0
30710175620,0
30710178034,0
30710216157,0
30710242409,0
30710321872,0
30710380410,0
30710381034,0
30710400713,0
30710400780,0
30710408986,0
30710410123,0
30710417454,0
30710443552,0
30710454430,0
30710467354,0
30710478488,0
30710479220,0
30710486073,0
30710508840,0
30710512082,0
30710516096,0
30710524609,0
30710554362,0
30710557604,0
30710566662,0
30710568053,0
30710609167,0
30710615299,0
30710636431,0
30710640692,0
30710654286,0
30710660839,0
30710750692,0
30710754337,0
30710760078,0
30710760353,0
30710766602,0
30710770537,0
30710794517,0
30710836058,0
30710841337,0
30710842287,0
30710889100,0
30710896301,0
30710918801,0
30710933649,0
30710936281,0
30710952910,0
30710990200,0
30710991738,0
30710998201,0
30711077959,0
30711100667,0
30711103828,0
30711109400,0
30711120773,0
30711122512,0
30711127565,0
30711128847,0
30711137757,0
30711145245,0
30711207364,0
30711211825,0
30711231281,0
30711231672,0
30711235074,0
30711245339,0
30711261571,0
30711275300,0
30711308403,0
30711311153,0
30711341117,0
30711357412,0
30711366837,0
30711397759,0
30711397767,0
30711404542,0
30711407495,0
30711409617,0
30711454051,0
30711461643,0
30711480877,0
30711481741,0
30711492042,0
30711497435,0
30711498210,0
30711550352,0
30711573530,0
30711585571,0
30711592055,0
30711621128,0
30711690928,0
30711712573,0
30711713928,0
30711721394,0
30711731721,0
30711732809,0
30711775923,0
30711794170,0
30711801657,0
30711813949,0
30711814015,0
30711815933,0
30711816115,0
30711821429,0
30711831645,0
30711850542,0
30711857229,0
30711862362,0
30711866309,0
30711874123,0
30711935912,0
30711965188,0
30711994048,0
30711996245,0
30712047492,0
30712134506,0
30712143017,0
30712143289,0
30712146830,0
30712151257,0
30712152407,0
30712159541,0
30712160736,0
30712161384,0
30712164618,0
30712168656,0
30712170448,0
30712171886,0
30712172432,0
30712174095,0
30712175555,0
30712180109,0
30712181733,0
30712181881,0
30712184228,0
30712193871,0
30712209344,0
30712222189,0
30712229213,0
30712236015,0
30712239154,0
30712243593,0
30712261133,0
30712270930,0
30712271309,0
30712271759,0
30712273107,0
30712316027,0
30712325794,0
30712347852,0
30712359613,0
30712368655,0
30712380604,0
30712380612,0
30712380639,0
30712392432,0
30712470530,0
30712476385,0
30712488251,0
30712527753,0
30712571906,0
30712592601,0
30712819002,0
30713186801,0
30713266309,0
30713753005,0
30713775505,0
30713924306,0
30713939303,0
30714006734,0
30714012645,0
30714021601,0
30714032980,0
30714064793,0
30714068977,0
30714085103,0
30714111546,0
30714143995,0
30714162248,0
30714163392,0
30714167843,0
30714198293,0
30714208299,0
30714229342,0
30714243582,0
30714245712,0
30714249440,0
30714299170,0
30714307165,0
30714307319,0
30714309583,0
30714315338,0
30714323772,0
30714334162,0
30714346640,0
30714350206,0
30714351040,0
30714358606,0
30714363685,0
30714367273,0
30714375500,0
30714378771,0
30714381675,0
30714392421,0
30714393290,0
30714398829,0
30714400564,0
30714407747,0
30714411213,0
30714430447,0
30714441635,0
30714462381,0
30714471852,0
30714475920,0
30714493759,0
30714512389,0
30714515469,0
30714518018,0
30714538558,0
30714539554,0
30714571008,0
30714583340,0
30714598267,0
30714601713,0
30714654736,0
30714680990,0
30714682926,0
30714684651,0
30714698644,0
30714701971,0
30714723215,0
30714724777,0
30714727881,0
30714747351,0
30714766089,0
30714805211,0
30714805599,0
30714824453,0
30714857300,0
30714860166,0
30714862517,0
30714866989,0
30714889520,0
30714912956,0
30714919454,0
30714950319,0
30714953911,0
30714982970,0
30715022563,0
30715024450,0
30715041525,0
30715049909,0
30715060708,0
30715064495,0
30715085433,0
30715096974,0
30715099779,0
30715104101,0
30715104888,0
30715111248,0
30715114107,0
30715115847,0
30715121073,0
30715121189,0
30715121642,0
30715122339,0
30715123661,0
30715125591,0
30715126237,0
30715126652,0
30715134566,0
30715145304,0
30715146599,0
30715146769,0
30715147021,0
30715149741,0
30715154753,0
30715169742,0
30715170341,0
30715173081,0
30715176749,0
30715177001,0
30715179500,0
30715180851,0
30715183990,0
30715187864,0
30715188267,0
30715191403,0
30715194798,0
30715200437,0
30715206850,0
30715216244,0
30715232290,0
30715242423,0
30715249223,0
30715255584,0
30715265652,0
30715298127,0
30715299468,0
30715308300,0
30715313355,0
30715322745,0
30715333828,0
30715343483,0
30715352660,0
30715356011,0
30715360760,0
30715373498,0
30715377612,0
30715378333,0
30715396633,0
30715399276,0
30715399306,0
30715402293,0
30715419153,0
30715433911,0
30715441841,0
30715465031,0
30715491288,0
30715493310,0
30715496867,0
30715503677,0
30715506331,0
30715506358,0
30715519204,0
30715522825,0
30715541072,0
30715548042,0
30715567810,0
30715585444,0
30715585797,0
30715596314,0
30715607588,0
30715609890,0
30715615203,0
30715618687,0
30715633538,0
30715642251,0
30715647512,0
30715656341,0
30715710788,0
30715713310,0
30715737643,0
30715760424,0
30715773615,0
30715789562,0
30715838369,0
30715840142,0
30715850334,0
30715853899,0
30715858661,0
30715865692,0
30715865765,0
30715877178,0
30715892495,0
30715918982,0
30715922319,0
30715933973,0
30715934163,0
30715941046,0
30715941658,0
30715954644,0
30715965123,0
30715974246,0
30715982966,0
30715998110,0
30716005956,0
30716014351,0
30716027771,0
30716039249,0
30716043955,0
30716075946,0
30716096609,0
30716100355,0
30716101017,0
30716135027,0
30716140470,0
30716155729,0
30716158868,0
30716159090,0
30716159945,0
30716180103,0
30716206692,0
30716208229,0
30716227169,0
30716287420,0
30716296497,0
30716337460,0
30716358212,0
30716359308,0
30716362864,0
30716362937,0
30716363585,0
30716365251,0
30716373246,0
30716374218,0
30716375893,0
30716383764,0
30716421933,0
30716433540,0
30716472775,0
30716479699,0
30716491532,0
30716581027,0
30716642530,0
30716700697,0
30716716720,0
30716717425,0
30716718545,0
30716724146,0
30716728605,0
30716728842,0
30716730340,0
30716741873,0
30716742837,0
30716749521,0
30716750651,0
30716753073,0
30716759136,0
30716759187,0
30716761459,0
30716767546,0
30716795396,0
30716797135,0
30716799316,0
30716813750,0
30716819554,0
30716826003,0
30716836416,0
30716838974,0
30716846403,0
30716851369,0
30716854449,0
30716860147,0
30716860538,0
30716860546,0
30716860554,0
30716863936,0
30716865475,0
30716868458,0
30716884364,0
30716889986,0
30716891034,0
30716896648,0
30716903172,0
30716912996,0
30716934779,0
30716941872,0
30716962527,0
30999006058,0
30999006740,0
30999007046,0
30999007666,0
30999009197,0
30999010357,0
30999012570,0
30999013186,0
30999015235,0
30999015545,0
30999015855,0
30999016150,0
30999017386,0
30999017521,0
30999020077,0
30999020387,0
30999021448,0
30999022436,0
30999022509,0
30999022673,0
30999023289,0
30999023424,0
30999023734,0
30999023807,0
30999027861,0
30999028094,0
30999028477,0
30999033381,0
30999037891,0
30999043484,0
30999044928,0
30999054192,0
30999058775,0
30999061229,0
30999061466,0
30999062071,0
30999062217,0
30999062454,0
30999065666,0
30999066034,0
30999068703,0
30999068940,0
30999071186,0
30999071259,0
30999071321,0
30999076447,0
30999078040,0
30999078970,0
30999079896,0
30999080126,0
30999084180,0
30999087600,0
30999087848,0
30999088909,0
30999089824,0
30999090083,0
30999092132,0
30999101492,0
30999109892,0
30999112583,0
30999112656,0
30999112893,0
30999113024,0
30999113199,0
30999113334,0
30999113407,0
30999113644,0
30999113717,0
30999113881,0
30999120608,0
30999120845,0
30999126649,0
30999129478,0
30999131316,0
30999136369,0
30999138418,0
30999140285,0
30999142334,0
30999142954,0
30999144620,0
30999146844,0
30999147697,0
30999147832,0
30999148065,0
30999148200,0
30999149509,0
30999154413,0
30999155886,0
30999167728,0
30999169569,0
30999169631,0
30999176832,0
30999186315,0
30999187923,0
30999189454,0
30999189527,0
30999190541,0
30999193060,0
30999193206,0
30999193443,0
30999193516,0
30999193680,0
30999194369,0
30999194431,0
30999194814,0
30999194989,0
30999195047,0
30999195802,0
30999195977,0
30999196272,0
30999196345,0
30999196418,0
30999196582,0
30999196655,0
30999196892,0
30999196965,0
30999197260,0
30999197406,0
30999197570,0
30999197643,0
30999197716,0
30999197880,0
30999197953,0
30999201195,0
30999201578,0
30999204925,0
30999210445,0
30999216931,0
30999221390,0
30999225043,0
30999233232,0
30999238110,0
30999238730,0
30999244498,0
30999244633,0
30999246091,0
30999246474,0
30999251907,0
30999252202,0
30999254280,0
30999254663,0
30999256267,0
30999257255,0
30999259169,0
30999274249,0
30999275784,0
30999279291,0
30999279437,0
30999279984,0
30999280079,0
30999280214,0
30999280389,0
30999280524,0
30999280699,0
30999281067,0
30999294134,0
30999296668,0
30999299012,0
33587248889,0
33615974779,0
33635514979,0
33638640789,0
33644342749,0
33646108239,0
33648624609,0
33649911229,0
33650097349,0
33656322719,0
33656441009,0
33656693679,0
33656777759,0
33656886019,0
33657006209,0
33658914389,0
33659376739,0
33659433139,0
33659453199,0
33668043149,0
33668043459,0
33668066629,0
33668677849,0
33668701359,0
33670148209,0
33670154349,0
33670334479,0
33670491639,0
33671449369,0
33671450219,0
33671484199,0
33671511749,0
33671515639,0
33671862339,0
33673052679,0
33673360349,0
33673370999,0
33673458969,0
33673468689,0
33673634279,0
33673657139,0
33673875829,0
33673980819,0
33674282279,0
33674304159,0
33674343189,0
33675075579,0
33675080939,0
33677600689,0
33677614299,0
33678398549,0
33678402619,0
33681701899,0
33682273599,0
33682304419,0
33684352429,0
33685633839,0
33685657169,0
33685657479,0
33685662219,0
33685662839,0
33685682589,0
33691757329,0
33695194779,0
33699880979,0
33707141749,0
33707248659,0
33707333249,0
33707518559,0
33707612059,0
33707756999,0
33707971709,0
33708628749,0
33708783469,0
33708867239,0
33709004129,0
33709148759,0
33709300429,0
33709411239,0
33709526389,0
33709535949,0
33709567859,0
33709584869,0
33709630429,0
33709709939,0
33709780919,0
33709832889,0
33709869839,0
33709913129,0
33709992959,0
33710121899,0
33710216989,0
33710242599,0
33710437209,0
33710541499,0
33710605659,0
33710952979,0
33711035759,0
33711075459,0
33711274869,0
33711483379,0
33711550149,0
33711729629,0
33711783739,0
33711928419,0
33712106889,0
33712160409,0
33712185649,0
33712196349,0
33712304729,0
33712317049,0
33713838409,0
33714014019,0
33714175799,0
33714373949,0
33714480559,0
33714614849,0
33714810419,0
33714984549,0
33715099409,0
33715115889,0
33715322809,0
33715396659,0
33715403779,0
33715403809,0
33715567879,0
33715719539,0
33715884009,0
33715921079,0
33715984429,0
33716027789,0
33716623659,0
33716720859,0
33716743719,0
33716747439,0
33716751819,0
33716766239,0
33716849789,0
33999010429,0
33999028549,0
33999028859,0
33999047829,0
33999086549,0
33999086859,0
33999128489,0
33999143259,0
33999157799,0
33999176769,0
33999195739,0
34628302725,0
34999230573,0
30546666499,0
30621252395,0
30624638634,0
30630928261,0
30633724292,0
30638960601,0
30649076576,0
30658260614,0
30660049815,0
30664588257,0
30668112311,0
30668117291,0
30668659310,0
30669411703,0
30669783961,0
30669837816,0
30669847609,0
30670288168,0
30671480062,0
30671480135,0
30671483967,0
30671488535,0
30671518604,0
30671844285,0
30672387368,0
30672834917,0
30674285791,0
30675068441,0
30676930562,0
30678206969,0
30679685542,0
30684158682,0
30684172464,0
30684387843,0
30684610836,0
30684620009,0
30685728482,0
30686037424,0
30686100967,0
30688022866,0
30690259458,0
30691404753,0
30691822849,0
30692345416,0
30692769542,0
30693566211,0
30695192483,0
30700008653,0
30700356031,0
30701346692,0
30701370712,0
30702373065,0
30703633591,0
30707026959,0
30707060359,0
30707257217,0
30707353941,0
30707373632,0
30707395326,0
30707519483,0
30707611789,0
30707722408,0
30707780998,0
30707880372,0
30707985794,0
30708008652,0
30708018291,0
30708019530,0
30708082844,0
30708110244,0
30708145293,0
30708188871,0
30708189010,0
30708276967,0
30708347651,0
30708499044,0
30708697865,0
30708742135,0
30709003921,0
30709168254,0
30709207276,0
30709294365,0
30709314730,0
30709357332,0
30709406678,0
30709442909,0
30709443859,0
30709621978,0
30709676764,0
30709683892,0
30709684333,0
30709690740,0
30709692697,0
30709693103,0
30709699063,0
30709726559,0
30709738387,0
30709748013,0
30709763616,0
30709769983,0
30709780693,0
30709815624,0
30709815632,0
30709819603,0
30709842257,0
30709861030,0
30709861073,0
30709937401,0
30710025491,0
30710051263,0
30710084064,0
30710108915,0
30710110456,0
30710111703,0
30710111789,0
30710121717,0
30710129521,0
30710190506,0
30710190964,0
30710232721,0
30710250924,0
30710292066,0
30710389108,0
30710468695,0
30710537514,0
30710585608,0
30710614551,0
30710714963,0
30710884478,0
30710894244,0
30710896646,0
30710923430,0
30710961715,0
30710968094,0
30711093539,0
30711305323,0
30711331243,0
30711562105,0
30711625034,0
30711630461,0
30711732620,0
30711796602,0
30711853738,0
30711897255,0
30712131310,0
30712158898,0
30712162224,0
30712217479,0
30712330127,0
30714015709,0
30714073261,0
30714156108,0
30714161799,0
30714167959,0
30714187917,0
30714199796,0
30714315850,0
30714324302,0
30714469270,0
30714484482,0
30714692719,0
30714772356,0
30714844489,0
30714964972,0
30714967750,0
30715097253,0
30715118595,0
30715137387,0
30715149857,0
30715232312,0
30715237519,0
30715335111,0
30715382527,0
30715439790,0
30715534130,0
30715564994,0
30715702211,0
30715794450,0
30715983024,0
30715987739,0
30715987798,0
30716011336,0
30716026996,0
30716142139,0
30716361167,0
30716404370,0
30716692198,0
30716948605,0
30999088763,0
30999113571,0
30999177448,0
30999279747,0
33675534999,0
33685444459,0
33707421849,0
33709548609,0
33709699089,0
33709740399,0
33710814789,0
33712372279,0
33714248079,0
33714741719,0
33999010119,0
30637174262,0
30652170095,0
30657783311,0
30663159247,0
30671445925,0
30671478505,0
30672394011,0
30672808290,0
30672908449,0
30672915267,0
30674279031,0
30675266006,0
30675266863,0
30675267614,0
30675268602,0
30675268777,0
30675269072,0
30675269692,0
30675269765,0
30675282486,0
30683257636,0
30684137561,0
30685655701,0
30685659383,0
30685663208,0
30685663828,0
30685663992,0
30685664743,0
30685670883,0
30685680811,0
30685680986,0
30685681427,0
30699923288,0
30705178247,0
30707073396,0
30707219242,0
30707223983,0
30707423788,0
30707459391,0
30707837302,0
30708450576,0
30708478276,0
30708712511,0
30709019224,0
30709038385,0
30709060380,0
30709089818,0
30709106593,0
30709122998,0
30709217964,0
30709254274,0
30709292788,0
30709292834,0
30709299502,0
30709371343,0
30709411523,0
30709436267,0
30709476625,0
30709509132,0
30709509167,0
30709509221,0
30709566292,0
30709566330,0
30709594350,0
30709633941,0
30709675105,0
30709870765,0
30710000863,0
30710030428,0
30710060734,0
30710102402,0
30710218451,0
30710257406,0
30710341199,0
30710431457,0
30710517572,0
30710554532,0
30710621213,0
30710812205,0
30710983794,0
30711045585,0
30711045593,0
30711045607,0
30711045631,0
30711108919,0
30711193533,0
30711423156,0
30711582572,0
30711592381,0
30711836493,0
30711875979,0
30711880875,0
30712087699,0
30712126694,0
30712498427,0
30712678905,0
30714056510,0
30714065374,0
30714178152,0
30714217123,0
30714280828,0
30714288152,0
30714404578,0
30714454834,0
30714454842,0
30714496413,0
30714746207,0
30714884537,0
30714918113,0
30715001086,0
30715069470,0
30715069489,0
30715069497,0
30715090895,0
30715090968,0
30715091034,0
30715091050,0
30715091107,0
30715091123,0
30715091166,0
30715124072,0
30715124137,0
30715124161,0
30715248774,0
30715280023,0
30715298968,0
30715313673,0
30715527754,0
30715723758,0
30716050587,0
30716110326,0
30716254301,0
30716255014,0
